USER_ID,GENDER,CUSTOMER_TYPE,ACTIVITY,HAVE_RETENTION,BAD_REFERENCE_COUNTER,MARITAL_STATUS,NUMBER_OF_DEPENDENTS,NUMBER_OF_CHILDREN,LEVEL_OF_STUDY,HAVE_ASSETS,AMOUNT_OF_INCOME,AMOUNT_OF_EXPENSE
2941,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2942,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2945,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2946,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2947,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2948,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2949,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2950,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2951,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2952,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2954,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2955,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2956,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2957,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2958,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2959,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2960,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2963,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2964,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2965,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2966,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2968,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2969,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2970,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2971,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2972,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2973,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2974,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2975,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2977,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2979,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2980,FEMALE,P,0117,N,1,SINGLE,1,,7,,710.00,0.00
2981,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2982,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2983,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2986,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2987,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2988,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2990,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2992,FEMALE,P,0117,N,1,MARRIED,1,,7,,6010.00,0.00
2993,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2995,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
2996,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
2997,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3000,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3001,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3002,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3004,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3005,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3006,FEMALE,P,0117,N,1,SINGLE,1,,7,,1000.00,0.00
3007,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3008,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3009,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3010,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3011,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3012,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3013,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3014,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3016,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3017,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3018,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
3019,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3020,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3021,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3022,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3023,FEMALE,P,0117,N,1,MARRIED,1,,7,,350.00,0.00
3024,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3025,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3026,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3027,FEMALE,P,0117,N,1,SINGLE,1,,7,,600.00,0.00
3028,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3029,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3030,FEMALE,P,0117,N,1,MARRIED,1,,7,,508.07,0.00
3031,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3033,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3035,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3037,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3038,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3039,FEMALE,P,0117,N,1,MARRIED,1,,7,,600.00,0.00
3040,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3041,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
3042,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3044,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3045,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3047,FEMALE,P,0117,N,1,MARRIED,1,,7,,700.00,0.00
3048,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3049,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3051,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3052,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3054,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3055,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3056,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3057,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3058,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3060,FEMALE,P,0117,N,1,SINGLE,1,,7,,3000.00,0.00
3061,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3062,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3063,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3064,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
3065,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3066,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3067,FEMALE,P,0117,N,1,SINGLE,1,,7,,500.00,0.00
3068,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
3069,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3070,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3071,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3073,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3074,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3075,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3076,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3077,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3078,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3079,FEMALE,P,0117,N,1,MARRIED,1,,7,,5434.60,0.00
3080,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3081,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3084,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3085,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3086,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3087,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3088,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3089,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3090,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3092,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3093,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3094,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3095,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3096,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3097,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3098,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3099,FEMALE,P,0117,N,1,MARRIED,1,,7,,319255.66,0.00
3100,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3101,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3103,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3104,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
3107,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3108,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3109,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3110,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3111,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3113,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3116,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3117,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3118,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3121,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3123,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3124,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3125,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3126,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3127,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3129,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3130,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3131,FEMALE,P,,S,1,SINGLE,1,,,,,0.00
3132,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3134,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
3135,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3136,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3137,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3138,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3139,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3140,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3141,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3142,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3145,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3146,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3147,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3148,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3149,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3151,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3152,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3154,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3155,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3157,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3158,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3161,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3162,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3163,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3164,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3165,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3166,FEMALE,P,0117,N,1,MARRIED,1,,7,,100.00,0.00
3167,FEMALE,P,0117,N,1,SINGLE,1,,7,,1570.00,0.00
3168,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3169,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3170,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3171,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3172,FEMALE,P,0117,N,1,MARRIED,1,,7,,4060.00,0.00
3173,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3174,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3175,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3176,FEMALE,P,0117,N,1,MARRIED,1,,7,,20000.00,0.00
3177,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3178,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3180,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3181,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3183,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3188,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3189,FEMALE,P,0117,N,1,SINGLE,1,,7,,5000.00,0.00
3190,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3191,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3192,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3193,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3195,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3196,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3198,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3200,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3202,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3203,FEMALE,P,0117,N,1,SINGLE,1,,7,,1000.00,0.00
3204,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3206,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3207,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3208,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3209,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3210,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3211,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3216,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3218,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3221,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3222,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3223,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3224,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3225,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3226,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3228,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3229,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3230,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3234,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3235,FEMALE,P,0117,N,1,SINGLE,1,,7,,2000.00,0.00
3236,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3237,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3238,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3239,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3240,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3241,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3243,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3245,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3246,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3247,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3248,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
3249,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3250,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3251,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3254,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3255,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3256,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3257,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3258,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3260,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3261,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
3262,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3264,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3265,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3267,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3268,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3269,FEMALE,P,0117,N,1,SINGLE,1,,7,,200.00,0.00
3270,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3271,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3272,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3273,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3274,FEMALE,P,0117,N,1,MARRIED,1,,7,,1600.00,0.00
3275,FEMALE,P,0117,N,1,MARRIED,1,,7,,50000.00,0.00
3276,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3277,FEMALE,P,0117,N,1,MARRIED,1,,7,,700.00,0.00
3278,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3279,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3280,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3281,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3282,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3283,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
3284,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3285,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3286,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3287,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3288,FEMALE,P,0117,N,1,SINGLE,1,,7,,2000.00,0.00
3290,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3291,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3292,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3293,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3294,FEMALE,P,,S,1,SINGLE,1,,,,,0.00
3296,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3297,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3299,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3301,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3303,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3304,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3305,FEMALE,P,0117,N,1,MARRIED,1,,7,,970.00,0.00
3306,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3308,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3310,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3311,FEMALE,P,0117,N,1,SINGLE,1,,7,,392.18,0.00
3314,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3315,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3316,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3317,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3318,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3319,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3320,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3321,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
3322,FEMALE,P,0117,N,1,SINGLE,1,,7,,1500.00,0.00
3323,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3324,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3325,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3326,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3329,FEMALE,P,0117,N,1,SINGLE,1,,7,,6233.44,0.00
3330,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3332,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3333,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3334,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3335,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3336,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3337,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3338,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3339,FEMALE,P,0117,N,1,MARRIED,1,,7,,5000.00,0.00
3341,FEMALE,P,0117,N,1,MARRIED,1,,7,,3670.00,0.00
3342,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3344,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3345,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3346,FEMALE,P,0117,N,1,MARRIED,1,,7,,5440.00,0.00
3347,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3348,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3349,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3350,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3353,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3355,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3358,FEMALE,P,0117,N,1,MARRIED,1,,7,,2180.00,0.00
3359,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3360,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3362,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3363,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3364,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3366,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3367,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3369,FEMALE,P,0117,N,1,MARRIED,1,,7,,900.00,0.00
3370,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3371,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3372,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3374,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3375,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3376,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3377,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3378,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3379,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3381,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3382,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3383,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3384,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3385,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3386,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3387,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3388,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
3389,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3390,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3391,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3392,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3393,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3394,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3395,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3396,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3397,FEMALE,P,0117,N,1,SINGLE,1,,7,,800.00,0.00
3398,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
3400,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3401,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3402,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3403,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
3404,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
